,Category
16041,0
16042,1
16043,1
16044,1
16045,1
16046,0
16047,1
16048,1
16049,0
16050,0
16051,1
16052,0
16053,1
16054,1
16055,1
16056,0
16057,1
16058,1
16059,1
16060,0
16061,0
16062,0
16063,1
16064,1
16065,0
16066,0
16067,1
16068,1
16069,0
16070,1
16071,1
16072,1
16073,1
16074,0
16075,1
16076,1
16077,0
16078,0
16079,1
16080,1
16081,0
16082,0
16083,1
16084,1
16085,1
16086,1
16087,0
16088,1
16089,1
16090,0
16091,1
16092,0
16093,1
16094,0
16095,1
16096,0
16097,1
16098,1
16099,1
16100,1
16101,1
16102,1
16103,0
16104,0
16105,1
16106,0
16107,1
16108,0
16109,1
16110,1
16111,0
16112,1
16113,1
16114,1
16115,0
16116,0
16117,0
16118,1
16119,0
16120,0
16121,1
16122,0
16123,0
16124,0
16125,1
16126,0
16127,0
16128,1
16129,1
16130,1
16131,0
16132,1
16133,0
16134,1
16135,0
16136,0
16137,1
16138,1
16139,0
16140,0
16141,1
16142,0
16143,0
16144,0
16145,1
16146,1
16147,1
16148,0
16149,1
16150,1
16151,0
16152,1
16153,1
16154,0
16155,0
16156,1
16157,0
16158,1
16159,0
16160,0
16161,0
16162,1
16163,0
16164,0
16165,1
16166,0
16167,1
16168,1
16169,0
16170,0
16171,1
16172,1
16173,0
16174,0
16175,1
16176,0
16177,1
16178,1
16179,0
16180,0
16181,1
16182,0
16183,1
16184,1
16185,0
16186,1
16187,0
16188,0
16189,1
16190,0
16191,0
16192,1
16193,1
16194,1
16195,1
16196,1
16197,0
16198,1
16199,1
16200,1
16201,1
16202,1
16203,1
16204,1
16205,0
16206,1
16207,1
16208,0
16209,1
16210,0
16211,1
16212,1
16213,1
16214,0
16215,1
16216,0
16217,0
16218,1
16219,1
16220,1
16221,0
16222,1
16223,1
16224,1
16225,0
16226,0
16227,1
16228,0
16229,0
16230,0
16231,0
16232,1
16233,1
16234,0
16235,1
16236,0
16237,0
16238,1
16239,1
16240,0
16241,1
16242,0
16243,1
16244,0
16245,1
16246,0
16247,1
16248,0
16249,0
16250,1
16251,0
16252,0
16253,0
16254,0
16255,0
16256,0
16257,0
16258,0
16259,0
16260,0
16261,1
16262,0
16263,0
16264,1
16265,0
16266,1
16267,1
16268,0
16269,1
16270,1
16271,0
16272,0
16273,1
16274,1
16275,0
16276,1
16277,1
16278,1
16279,1
16280,0
16281,1
16282,0
16283,0
16284,0
16285,0
16286,1
16287,1
16288,0
16289,0
16290,0
16291,1
16292,0
16293,0
16294,1
16295,1
16296,0
16297,1
16298,0
16299,0
16300,1
16301,0
16302,1
16303,1
16304,0
16305,0
16306,0
16307,0
16308,0
16309,1
16310,0
16311,0
16312,1
16313,0
16314,0
16315,1
16316,0
16317,0
16318,1
16319,0
16320,0
16321,0
16322,1
16323,1
16324,1
16325,0
16326,1
16327,1
16328,0
16329,0
16330,0
16331,0
16332,0
16333,1
16334,1
16335,0
16336,1
16337,0
16338,0
16339,1
16340,0
16341,1
16342,1
16343,1
16344,1
16345,0
16346,1
16347,0
16348,0
16349,1
16350,1
16351,1
16352,0
16353,0
16354,1
16355,1
16356,0
16357,0
16358,0
16359,1
16360,1
16361,1
16362,1
16363,0
16364,1
16365,0
16366,0
16367,1
16368,1
16369,1
16370,1
16371,0
16372,1
16373,1
16374,0
16375,0
16376,1
16377,1
16378,0
16379,0
16380,1
16381,0
16382,1
16383,0
16384,1
16385,0
16386,0
16387,1
16388,0
16389,1
16390,0
16391,1
16392,1
16393,1
16394,1
16395,1
16396,1
16397,0
16398,1
16399,0
16400,0
16401,1
16402,1
16403,0
16404,1
16405,1
16406,1
16407,1
16408,1
16409,0
16410,1
16411,1
16412,1
16413,1
16414,1
16415,1
16416,1
16417,1
16418,1
16419,0
16420,1
16421,0
16422,1
16423,1
16424,0
16425,0
16426,1
16427,0
16428,0
16429,0
16430,1
16431,1
16432,0
16433,0
16434,0
16435,1
16436,1
16437,1
16438,0
16439,1
16440,1
16441,0
16442,0
16443,1
16444,1
16445,0
16446,1
16447,1
16448,1
16449,0
16450,0
16451,0
16452,1
16453,0
16454,0
16455,0
16456,0
16457,1
16458,0
16459,0
16460,0
16461,1
16462,0
16463,0
16464,0
16465,1
16466,0
16467,0
16468,1
16469,1
16470,1
16471,0
16472,0
16473,0
16474,0
16475,1
16476,1
16477,0
16478,0
16479,0
16480,1
16481,0
16482,0
16483,0
16484,1
16485,0
16486,0
16487,0
16488,1
16489,0
16490,0
16491,1
16492,0
16493,1
16494,0
16495,1
16496,0
16497,0
16498,1
16499,1
16500,1
16501,1
16502,0
16503,0
16504,0
16505,1
16506,1
16507,0
16508,1
16509,0
16510,0
16511,0
16512,1
16513,1
16514,1
16515,0
16516,1
16517,1
16518,1
16519,0
16520,1
16521,0
16522,1
16523,0
16524,0
16525,0
16526,0
16527,0
16528,1
16529,0
16530,1
16531,1
16532,0
16533,0
16534,1
16535,1
16536,0
16537,1
16538,0
16539,1
16540,1
16541,1
16542,0
16543,0
16544,1
16545,1
16546,1
16547,1
16548,1
16549,1
16550,0
16551,1
16552,0
16553,1
16554,1
16555,1
16556,0
16557,1
16558,0
16559,1
16560,0
16561,0
16562,0
16563,1
16564,0
16565,0
16566,1
16567,1
16568,0
16569,0
16570,0
16571,1
16572,0
16573,0
16574,0
16575,1
16576,0
16577,0
16578,1
16579,0
16580,1
16581,0
16582,1
16583,0
16584,1
16585,0
16586,0
16587,0
16588,0
16589,0
16590,1
16591,1
16592,1
16593,1
16594,1
16595,0
16596,0
16597,1
16598,1
16599,0
16600,0
16601,1
16602,0
16603,0
16604,0
16605,1
16606,1
16607,1
16608,0
16609,0
16610,0
16611,0
16612,1
16613,0
16614,1
16615,1
16616,1
16617,1
16618,1
16619,0
16620,1
16621,1
16622,1
16623,1
16624,1
16625,1
16626,0
16627,0
16628,1
16629,1
16630,1
16631,1
16632,1
16633,1
16634,1
16635,0
16636,0
16637,0
16638,1
16639,0
16640,0
16641,1
16642,0
16643,1
16644,0
16645,1
16646,1
16647,1
16648,0
16649,0
16650,0
16651,1
16652,0
16653,1
16654,0
16655,0
16656,0
16657,0
16658,1
16659,1
16660,1
16661,0
16662,1
16663,1
16664,0
16665,1
16666,1
16667,1
16668,1
16669,0
16670,0
16671,0
16672,0
16673,0
16674,1
16675,1
16676,1
16677,0
16678,0
16679,0
16680,0
16681,0
16682,1
16683,0
16684,1
16685,0
16686,0
16687,1
16688,0
16689,1
16690,1
16691,1
16692,1
16693,0
16694,1
16695,1
16696,0
16697,1
16698,0
16699,1
16700,0
16701,1
16702,0
16703,1
16704,1
16705,1
16706,0
16707,0
16708,1
16709,1
16710,0
16711,0
16712,1
16713,0
16714,0
16715,0
16716,0
16717,0
16718,0
16719,0
16720,1
16721,0
16722,0
16723,1
16724,0
16725,1
16726,1
16727,0
16728,1
16729,0
16730,0
16731,1
16732,0
16733,0
16734,1
16735,0
16736,0
16737,0
16738,0
16739,0
16740,1
16741,0
16742,0
16743,1
16744,1
16745,1
16746,1
16747,1
16748,0
16749,1
16750,0
16751,0
16752,1
16753,1
16754,1
16755,1
16756,0
16757,0
16758,1
16759,0
16760,1
16761,1
16762,0
16763,1
16764,1
16765,0
16766,1
16767,1
16768,1
16769,1
16770,1
16771,1
16772,0
16773,0
16774,1
16775,1
16776,1
16777,1
16778,0
16779,0
16780,0
16781,1
16782,0
16783,0
16784,0
16785,0
16786,0
16787,0
16788,1
16789,1
16790,1
16791,1
16792,1
16793,0
16794,0
16795,0
16796,0
16797,1
16798,1
16799,0
16800,0
16801,0
16802,0
16803,1
16804,1
16805,0
16806,0
16807,1
16808,0
16809,0
16810,1
16811,1
16812,0
16813,1
16814,0
16815,1
16816,1
16817,0
16818,1
16819,0
16820,0
16821,0
16822,1
16823,0
16824,1
16825,0
16826,1
16827,0
16828,0
16829,1
16830,1
16831,1
16832,1
16833,0
16834,1
16835,0
16836,1
16837,0
16838,1
16839,1
16840,1
16841,1
16842,0
16843,0
16844,1
16845,0
16846,0
16847,0
16848,1
16849,0
16850,1
16851,1
16852,0
16853,0
16854,0
16855,1
16856,0
16857,0
16858,0
16859,1
16860,0
16861,0
16862,1
16863,1
16864,1
16865,1
16866,0
16867,1
16868,1
16869,1
16870,1
16871,0
16872,0
16873,0
16874,0
16875,0
16876,1
16877,1
16878,1
16879,1
16880,0
16881,1
16882,0
16883,0
16884,1
16885,1
16886,1
16887,1
16888,0
16889,1
16890,0
16891,1
16892,1
16893,0
16894,0
16895,0
16896,0
16897,0
16898,1
16899,0
16900,1
16901,0
16902,1
16903,1
16904,0
16905,0
16906,1
16907,0
16908,0
16909,0
16910,1
16911,0
16912,1
16913,0
16914,0
16915,0
16916,0
16917,0
16918,0
16919,0
16920,1
16921,0
16922,1
16923,0
16924,0
16925,1
16926,1
16927,0
16928,1
16929,0
16930,0
16931,0
16932,1
16933,1
16934,0
16935,0
16936,0
16937,1
16938,1
16939,1
16940,1
16941,0
16942,0
16943,0
16944,0
16945,1
16946,0
16947,0
16948,0
16949,1
16950,0
16951,0
16952,1
16953,0
16954,1
16955,1
16956,1
16957,1
16958,0
16959,0
16960,0
16961,1
16962,0
16963,0
16964,0
16965,1
16966,1
16967,0
16968,1
16969,0
16970,1
16971,0
16972,0
16973,0
16974,1
16975,0
16976,1
16977,0
16978,1
16979,0
16980,0
16981,0
16982,1
16983,1
16984,1
16985,0
16986,0
16987,1
16988,0
16989,0
16990,1
16991,0
16992,0
16993,1
16994,1
16995,1
16996,1
16997,1
16998,0
16999,1
17000,0
17001,0
17002,0
17003,1
17004,0
17005,0
17006,0
17007,0
17008,0
17009,0
17010,1
17011,1
17012,0
17013,1
17014,0
17015,0
17016,0
17017,0
17018,0
17019,0
17020,1
17021,0
17022,1
17023,0
17024,1
17025,0
17026,1
17027,0
17028,1
17029,0
17030,0
17031,0
17032,0
17033,1
17034,0
17035,1
17036,0
17037,0
17038,1
17039,0
17040,1
17041,1
17042,0
17043,0
17044,1
17045,1
17046,0
17047,1
17048,1
17049,0
17050,0
17051,0
17052,0
17053,0
17054,1
17055,1
17056,0
17057,0
17058,1
17059,0
17060,1
17061,0
17062,1
17063,0
17064,0
17065,0
17066,0
17067,1
17068,0
17069,0
17070,0
17071,0
17072,1
17073,1
17074,0
17075,1
17076,1
17077,0
17078,0
17079,0
17080,1
17081,0
17082,0
17083,1
17084,0
17085,1
17086,1
17087,0
17088,1
17089,1
17090,1
17091,0
17092,1
17093,1
17094,0
17095,1
17096,1
17097,1
17098,0
17099,1
17100,0
17101,0
17102,0
17103,0
17104,1
17105,0
17106,1
17107,0
17108,0
17109,1
17110,1
17111,0
17112,1
17113,1
17114,1
17115,0
17116,1
17117,0
17118,1
17119,0
17120,1
17121,0
17122,1
17123,1
17124,1
17125,1
17126,0
17127,1
17128,0
17129,0
17130,0
17131,1
17132,1
17133,1
17134,1
17135,1
17136,1
17137,1
17138,1
17139,0
17140,1
17141,0
17142,1
17143,1
17144,0
17145,1
17146,0
17147,1
17148,0
17149,1
17150,0
17151,1
17152,1
17153,0
17154,0
17155,0
17156,1
17157,0
17158,0
17159,1
17160,0
17161,1
17162,0
17163,1
17164,1
17165,1
17166,0
17167,0
17168,1
17169,1
17170,1
17171,0
17172,0
17173,0
17174,1
17175,1
17176,0
17177,1
17178,0
17179,0
17180,1
17181,0
17182,0
17183,0
17184,1
17185,0
17186,1
17187,0
17188,1
17189,0
17190,1
17191,1
17192,0
17193,1
17194,0
17195,1
17196,0
17197,1
17198,0
17199,1
17200,0
17201,0
17202,0
17203,0
17204,1
17205,0
17206,1
17207,0
17208,1
17209,0
17210,0
17211,1
17212,1
17213,1
17214,0
17215,0
17216,0
17217,0
17218,0
17219,0
17220,0
17221,0
17222,0
17223,0
17224,0
17225,1
17226,1
17227,1
17228,1
17229,0
17230,1
17231,1
17232,1
17233,1
17234,1
17235,1
17236,1
17237,0
17238,1
17239,0
17240,0
17241,0
17242,0
17243,0
17244,1
17245,0
17246,0
17247,0
17248,1
17249,0
17250,0
17251,1
17252,1
17253,0
17254,1
17255,1
17256,0
17257,0
17258,0
17259,0
17260,0
17261,1
17262,0
17263,1
17264,1
17265,0
17266,1
17267,0
17268,1
17269,1
17270,0
17271,1
17272,0
17273,1
17274,1
17275,0
17276,0
17277,0
17278,0
17279,1
17280,1
17281,1
17282,0
17283,1
17284,0
17285,1
17286,1
17287,0
17288,0
17289,0
17290,0
17291,0
17292,0
17293,1
17294,0
17295,0
17296,0
17297,1
17298,0
17299,1
17300,1
17301,0
17302,1
17303,0
17304,0
17305,0
17306,0
17307,1
17308,0
17309,0
17310,1
17311,0
17312,1
17313,1
17314,0
17315,1
17316,0
17317,1
17318,1
17319,1
17320,1
17321,1
17322,0
17323,0
17324,0
17325,1
17326,0
17327,0
17328,1
17329,1
17330,1
17331,1
17332,1
17333,1
17334,1
17335,0
17336,1
17337,1
17338,1
17339,1
17340,1
17341,0
17342,0
17343,1
17344,1
17345,0
17346,1
17347,0
17348,0
17349,0
17350,1
17351,0
17352,0
17353,0
17354,0
17355,1
17356,0
17357,1
17358,0
17359,1
17360,0
17361,0
17362,0
17363,1
17364,0
17365,0
17366,1
17367,0
17368,1
17369,1
17370,1
17371,0
17372,0
17373,1
17374,1
17375,1
17376,1
17377,1
17378,1
17379,0
17380,1
17381,0
17382,1
17383,0
17384,1
17385,1
17386,1
17387,1
17388,0
17389,1
17390,0
17391,0
17392,0
17393,0
17394,0
17395,1
17396,0
17397,1
17398,0
17399,1
17400,1
17401,1
17402,0
17403,1
17404,0
17405,0
17406,1
17407,0
17408,0
17409,1
17410,1
17411,0
17412,0
17413,0
17414,1
17415,1
17416,0
17417,1
17418,1
17419,0
17420,0
17421,0
17422,1
17423,1
17424,1
17425,0
17426,0
17427,1
17428,1
17429,1
17430,1
17431,0
17432,1
17433,0
17434,0
17435,1
17436,0
17437,1
17438,1
17439,0
17440,0
17441,0
17442,1
17443,1
17444,1
17445,0
17446,1
17447,1
17448,1
17449,0
17450,1
17451,0
17452,0
17453,1
17454,0
17455,1
17456,0
17457,1
17458,1
17459,0
17460,0
17461,1
17462,0
17463,0
17464,1
17465,0
17466,0
17467,1
17468,1
17469,1
17470,0
17471,1
17472,0
17473,0
17474,0
17475,0
17476,1
17477,1
17478,1
17479,0
17480,0
17481,0
17482,0
17483,1
17484,1
17485,0
17486,0
17487,0
17488,0
17489,0
17490,1
17491,1
17492,1
17493,0
17494,1
17495,1
17496,0
17497,0
17498,1
17499,0
17500,1
17501,1
17502,1
17503,0
17504,0
17505,0
17506,0
17507,0
17508,0
17509,0
17510,1
17511,0
17512,0
17513,1
17514,0
17515,1
17516,0
17517,0
17518,1
17519,0
17520,0
17521,0
17522,0
17523,0
17524,1
17525,1
17526,1
17527,1
17528,0
17529,1
17530,0
17531,1
17532,0
17533,0
17534,0
17535,1
17536,1
17537,1
17538,1
17539,1
17540,0
17541,0
17542,1
17543,0
17544,0
17545,1
17546,0
17547,0
17548,1
17549,1
17550,0
17551,0
17552,1
17553,1
17554,0
17555,1
17556,0
17557,0
17558,1
17559,1
17560,1
17561,0
17562,1
17563,0
17564,1
17565,0
17566,0
17567,1
17568,0
17569,0
17570,1
17571,1
17572,0
17573,1
17574,0
17575,1
17576,0
17577,1
17578,1
17579,0
17580,0
17581,1
17582,0
17583,0
17584,0
17585,1
17586,1
17587,0
17588,0
17589,1
17590,1
17591,0
17592,1
17593,0
17594,1
17595,1
17596,0
17597,1
17598,1
17599,0
17600,0
17601,1
17602,0
17603,1
17604,0
17605,1
17606,0
17607,0
17608,1
17609,0
17610,1
17611,0
17612,1
17613,1
17614,0
17615,0
17616,1
17617,1
17618,0
17619,1
17620,0
17621,0
17622,1
17623,1
17624,0
17625,0
17626,1
17627,0
17628,0
17629,1
17630,0
17631,1
17632,0
17633,0
17634,1
17635,1
17636,0
17637,1
17638,0
17639,1
17640,1
17641,1
17642,1
17643,1
17644,1
17645,1
17646,1
17647,0
17648,1
17649,1
17650,0
17651,1
17652,0
17653,0
17654,1
17655,1
17656,1
17657,0
17658,1
17659,1
17660,0
17661,1
17662,1
17663,1
17664,0
17665,1
17666,0
17667,1
17668,0
17669,1
17670,1
17671,0
17672,1
17673,0
17674,1
17675,0
17676,1
17677,0
17678,0
17679,0
17680,1
17681,1
17682,1
17683,1
17684,0
17685,1
17686,0
17687,0
17688,1
17689,0
17690,1
17691,1
17692,1
17693,0
17694,0
17695,0
17696,1
17697,0
17698,1
17699,0
17700,0
17701,0
17702,1
17703,1
17704,0
17705,1
17706,0
17707,1
17708,0
17709,1
17710,0
17711,0
17712,1
17713,0
17714,0
17715,1
17716,0
17717,1
17718,1
17719,0
17720,1
17721,1
17722,0
17723,0
17724,0
17725,1
17726,1
17727,0
17728,0
17729,1
17730,1
17731,1
17732,0
17733,1
17734,1
17735,0
17736,0
17737,1
17738,0
17739,0
17740,1
17741,1
17742,1
17743,0
17744,0
17745,0
17746,0
17747,1
17748,1
17749,0
17750,1
17751,1
17752,1
17753,0
17754,1
17755,0
17756,0
17757,1
17758,1
17759,0
17760,1
17761,0
17762,0
17763,0
17764,1
17765,1
17766,0
17767,1
17768,1
17769,0
17770,1
17771,1
17772,1
17773,1
17774,0
17775,1
17776,0
17777,0
17778,1
17779,0
17780,1
17781,0
17782,0
17783,1
17784,1
17785,1
17786,1
17787,0
17788,1
17789,0
17790,0
17791,0
17792,1
17793,0
17794,1
17795,0
17796,1
17797,0
17798,0
17799,0
17800,0
17801,0
17802,0
17803,1
17804,0
17805,0
17806,0
17807,0
17808,1
17809,0
17810,0
17811,1
17812,0
17813,1
17814,0
17815,0
17816,0
17817,1
17818,0
17819,0
17820,1
17821,1
17822,0
17823,0
17824,0
17825,0
17826,1
17827,0
17828,0
17829,0
17830,0
17831,0
17832,1
17833,0
17834,0
17835,0
17836,0
17837,0
17838,0
17839,0
17840,1
17841,1
17842,1
17843,1
17844,1
17845,0
17846,0
17847,0
17848,0
17849,1
17850,1
17851,0
17852,1
17853,0
17854,0
17855,1
17856,0
17857,0
17858,0
17859,0
17860,0
17861,0
17862,0
17863,0
17864,0
17865,1
17866,0
17867,1
17868,0
17869,0
17870,1
17871,1
17872,1
17873,1
17874,1
17875,0
17876,0
17877,1
17878,0
17879,0
17880,0
17881,0
17882,0
17883,0
17884,1
17885,1
17886,1
17887,0
17888,1
17889,0
17890,0
17891,1
17892,1
17893,1
17894,1
17895,0
17896,1
17897,0
17898,1
17899,0
17900,1
17901,1
17902,1
17903,0
17904,1
17905,1
17906,0
17907,0
17908,1
17909,1
17910,1
17911,1
17912,0
17913,0
17914,1
17915,1
17916,1
17917,0
17918,0
17919,0
17920,1
17921,0
17922,0
17923,1
17924,0
17925,1
17926,1
17927,1
17928,0
17929,0
17930,1
17931,0
17932,1
17933,0
17934,1
17935,1
17936,1
17937,0
17938,1
17939,1
17940,0
17941,0
17942,1
17943,1
17944,1
17945,1
17946,1
17947,1
17948,0
17949,1
17950,0
17951,1
17952,0
17953,0
17954,0
17955,1
17956,1
17957,1
17958,1
17959,1
17960,1
17961,0
17962,1
17963,1
17964,0
17965,0
17966,1
17967,0
17968,1
17969,1
17970,1
17971,0
17972,0
17973,0
17974,0
17975,1
17976,0
17977,0
17978,0
17979,0
17980,1
17981,0
17982,1
17983,1
17984,0
17985,0
17986,0
17987,1
17988,0
17989,1
17990,0
17991,1
17992,0
17993,0
17994,0
17995,1
17996,0
17997,1
17998,0
17999,0
18000,1
18001,0
18002,0
18003,1
18004,0
18005,1
18006,1
18007,0
18008,1
18009,1
18010,0
18011,0
18012,1
18013,1
18014,1
18015,1
18016,1
18017,1
18018,0
18019,0
18020,0
18021,0
18022,1
18023,0
18024,0
18025,0
18026,0
18027,0
18028,0
18029,0
18030,1
18031,1
18032,1
18033,0
18034,0
18035,0
18036,1
18037,1
18038,1
18039,1
18040,0
18041,0
18042,0
18043,1
18044,0
18045,1
18046,0
18047,1
18048,0
18049,0
18050,1
18051,1
18052,0
18053,1
18054,0
18055,1
18056,0
18057,0
18058,0
18059,1
18060,0
18061,0
18062,0
18063,1
18064,1
18065,1
18066,1
18067,0
18068,0
18069,1
18070,1
18071,1
18072,0
18073,1
18074,1
18075,1
18076,1
18077,1
18078,0
18079,0
18080,0
18081,0
18082,0
18083,1
18084,1
18085,0
18086,0
18087,1
18088,1
18089,0
18090,0
18091,1
18092,1
18093,0
18094,0
18095,1
18096,1
18097,1
18098,0
18099,1
18100,1
18101,1
18102,1
18103,0
18104,0
18105,1
18106,0
18107,1
18108,0
18109,1
18110,0
18111,1
18112,1
18113,0
18114,1
18115,0
18116,0
18117,1
18118,1
18119,1
18120,1
18121,1
18122,0
18123,0
18124,0
18125,0
18126,0
18127,1
18128,1
18129,0
18130,1
18131,1
18132,1
18133,0
18134,1
18135,1
18136,1
18137,0
18138,1
18139,0
18140,0
18141,0
18142,0
18143,1
18144,0
18145,1
18146,1
18147,0
18148,1
18149,0
18150,0
18151,1
18152,0
18153,0
18154,1
18155,1
18156,0
18157,0
18158,1
18159,0
18160,0
18161,0
18162,0
18163,0
18164,0
18165,0
18166,1
18167,1
18168,0
18169,1
18170,0
18171,0
18172,0
18173,1
18174,1
18175,0
18176,1
18177,1
18178,1
18179,1
18180,1
18181,1
18182,1
18183,0
18184,1
18185,0
18186,1
18187,1
18188,0
18189,1
18190,0
18191,1
18192,0
18193,1
18194,1
18195,1
18196,0
18197,1
18198,0
18199,1
18200,0
18201,0
18202,1
18203,1
18204,1
18205,0
18206,0
18207,0
18208,1
18209,1
18210,1
18211,1
18212,0
18213,0
18214,0
18215,0
18216,0
18217,1
18218,1
18219,0
18220,1
18221,0
18222,0
18223,1
18224,1
18225,1
18226,0
18227,0
18228,0
18229,0
18230,1
18231,1
18232,0
18233,0
18234,0
18235,1
18236,1
18237,0
18238,1
18239,0
18240,0
18241,1
18242,0
18243,1
18244,0
18245,0
18246,1
18247,1
18248,0
18249,0
18250,0
18251,1
18252,1
18253,1
18254,0
18255,1
18256,1
18257,1
18258,1
18259,1
18260,1
18261,0
18262,1
18263,1
18264,1
18265,0
18266,0
18267,0
18268,1
18269,0
18270,1
18271,0
18272,1
18273,1
18274,1
18275,0
18276,0
18277,1
18278,1
18279,1
18280,0
18281,0
18282,0
18283,0
18284,1
18285,1
18286,0
18287,0
18288,1
18289,1
18290,0
18291,1
18292,0
18293,0
18294,1
18295,1
18296,1
18297,0
18298,0
18299,0
18300,0
18301,0
18302,1
18303,1
18304,1
18305,0
18306,0
18307,0
18308,1
18309,1
18310,1
18311,0
18312,0
18313,1
18314,0
18315,0
18316,1
18317,0
18318,0
18319,1
18320,1
18321,1
18322,1
18323,0
18324,0
18325,1
18326,0
18327,1
18328,1
18329,0
18330,1
18331,0
18332,1
18333,0
18334,1
18335,0
18336,1
18337,0
18338,0
18339,1
18340,1
18341,0
18342,1
18343,0
18344,0
18345,1
18346,0
18347,1
18348,0
18349,0
18350,1
18351,0
18352,0
18353,0
18354,0
18355,1
18356,1
18357,1
18358,0
18359,1
18360,0
18361,1
18362,0
18363,0
18364,0
18365,0
18366,1
18367,0
18368,1
18369,0
18370,1
18371,0
18372,1
18373,1
18374,1
18375,0
18376,0
18377,0
18378,1
18379,1
18380,0
18381,0
18382,0
18383,1
18384,0
18385,1
18386,1
18387,1
18388,1
18389,0
18390,1
18391,1
18392,0
18393,1
18394,1
18395,0
18396,0
18397,1
18398,1
18399,1
18400,1
18401,0
18402,0
18403,0
18404,0
18405,1
18406,0
18407,1
18408,1
18409,1
18410,1
18411,0
18412,0
18413,1
18414,1
18415,0
18416,1
18417,0
18418,0
18419,0
18420,0
18421,1
18422,1
18423,1
18424,0
18425,1
18426,1
18427,0
18428,0
18429,0
18430,0
18431,0
18432,0
18433,0
18434,0
18435,1
18436,1
18437,1
18438,1
18439,0
18440,0
18441,1
18442,0
18443,1
18444,0
18445,1
18446,0
18447,1
18448,1
18449,1
18450,0
18451,0
18452,0
18453,1
18454,0
18455,0
18456,1
18457,0
18458,1
18459,0
18460,0
18461,0
18462,0
18463,1
18464,1
18465,0
18466,0
18467,1
18468,1
18469,1
18470,0
18471,1
18472,0
18473,0
18474,1
18475,1
18476,1
18477,1
18478,1
18479,1
18480,1
18481,1
18482,1
18483,0
18484,0
18485,0
18486,0
18487,1
18488,0
18489,1
18490,0
18491,1
18492,0
18493,0
18494,0
18495,0
18496,0
18497,1
18498,0
18499,1
18500,1
18501,1
18502,0
18503,1
18504,0
18505,1
18506,1
18507,0
18508,1
18509,0
18510,0
18511,0
18512,0
18513,1
18514,1
18515,1
18516,0
18517,0
18518,0
18519,1
18520,0
18521,1
18522,0
18523,1
18524,1
18525,0
18526,0
18527,1
18528,1
18529,1
18530,0
18531,0
18532,0
18533,1
18534,1
18535,0
18536,0
18537,0
18538,0
18539,0
18540,0
18541,0
18542,0
18543,1
18544,0
18545,0
18546,1
18547,0
18548,1
18549,1
18550,0
18551,1
18552,0
18553,1
18554,0
18555,1
18556,0
18557,0
18558,0
18559,0
18560,0
18561,1
18562,1
18563,0
18564,0
18565,0
18566,1
18567,0
18568,1
18569,1
18570,1
18571,1
18572,0
18573,0
18574,1
18575,0
18576,0
18577,1
18578,1
18579,0
18580,1
18581,0
18582,1
18583,0
18584,0
18585,1
18586,1
18587,1
18588,1
18589,1
18590,0
18591,0
18592,1
18593,1
18594,1
18595,1
18596,1
18597,0
18598,0
18599,1
18600,0
18601,1
18602,0
18603,0
18604,1
18605,0
18606,0
18607,1
18608,1
18609,0
18610,1
18611,0
18612,0
18613,0
18614,1
18615,0
18616,0
18617,0
18618,0
18619,0
18620,0
18621,1
18622,0
18623,1
18624,1
18625,0
18626,1
18627,1
18628,1
18629,0
18630,0
18631,0
18632,0
18633,0
18634,0
18635,1
18636,1
18637,1
18638,0
18639,1
18640,0
18641,1
18642,1
18643,0
18644,1
18645,1
18646,1
18647,1
18648,1
18649,1
18650,1
18651,1
18652,0
18653,1
18654,0
18655,1
18656,0
18657,1
18658,1
18659,1
18660,0
18661,0
18662,0
18663,1
18664,1
18665,0
18666,1
18667,1
18668,0
18669,0
18670,1
18671,0
18672,0
18673,0
18674,0
18675,1
18676,0
18677,0
18678,0
18679,1
18680,1
18681,1
18682,0
18683,1
18684,0
18685,1
18686,1
18687,1
18688,0
18689,1
18690,0
18691,0
18692,1
18693,1
18694,1
18695,1
18696,0
18697,0
18698,0
18699,1
18700,1
18701,0
18702,1
18703,1
18704,0
18705,0
18706,1
18707,0
18708,1
18709,0
18710,0
18711,1
18712,1
18713,0
18714,0
18715,1
18716,0
18717,0
18718,0
18719,1
18720,1
18721,0
18722,1
18723,0
18724,1
18725,1
18726,0
18727,1
18728,1
18729,0
18730,0
18731,1
18732,1
18733,1
18734,0
18735,0
18736,1
18737,0
18738,0
18739,0
18740,0
18741,1
18742,1
18743,1
18744,0
18745,1
18746,0
18747,0
18748,1
18749,1
18750,1
18751,1
18752,1
18753,0
18754,0
18755,1
18756,0
18757,1
18758,0
18759,1
18760,0
18761,0
18762,0
18763,0
18764,0
18765,1
18766,1
18767,0
18768,0
18769,1
18770,0
18771,0
18772,1
18773,0
18774,0
18775,0
18776,1
18777,0
18778,0
18779,1
18780,1
18781,1
18782,1
18783,1
18784,0
18785,1
18786,1
18787,1
18788,1
18789,0
18790,0
18791,1
18792,0
18793,0
18794,0
18795,1
18796,0
18797,0
18798,1
18799,1
18800,0
18801,0
18802,1
18803,1
18804,0
18805,0
18806,1
18807,1
18808,0
18809,1
18810,1
18811,0
18812,1
18813,0
18814,1
18815,0
18816,1
18817,0
18818,1
18819,1
18820,1
18821,1
18822,0
18823,0
18824,1
18825,0
18826,0
18827,1
18828,0
18829,1
18830,1
18831,0
18832,1
18833,0
18834,1
18835,0
18836,0
18837,0
18838,0
18839,1
